Id Financeiro;Status cliente;Id cliente (CNPJ);Razão Social;Nome Fantasia (Omie);MRR Atual;Data Cohort;Data Movimento;MRR;Movimento MRR;Tipo Movimento;Status contrato;Id contrato (Omie);Documento;Vigência inicial contrato;Vigência final contrato;Meses vigência;Valor contrato;Tipo Renovação;Índice Renovação;Vendedor;Valor original do MRR;Obs. Contrato;Condição pagamento
74014ELDO07;Ativo;7401436000131;ELDORADO BRASIL CELULOSE S/A;ELDORADO;Não;15/02/2020;15/02/2026;R$ 3.983,07;R$ 0,00;Expansion;Previsão;ELDO07;;15/02/2026;14/02/2026;0;R$ 47.796,84;Termo Aditivo;IPCA;Carlos;R$ 4.162,57;;À vista
76487ELEC01;Ativo;76487032000125;ELECTROLUX DO BRASIL S/A;ELECTROLUX;Não;01/12/2019;01/12/2019;R$ 2.141,49;R$ 2.141,49;New Business;Vencido;ELEC01;nd;01/12/2019;30/11/2020;12;R$ 25.697,88;Termo Aditivo;Não definido;Felipe;;;Mensal
76487ELEC02;Ativo;76487032000125;ELECTROLUX DO BRASIL S/A;ELECTROLUX;Não;01/12/2019;01/12/2020;R$ 2.248,56;R$ 107,07;Expansion;Vencido;ELEC02;nd;01/12/2020;30/11/2021;12;R$ 26.982,72;Termo Aditivo;Não definido;Felipe;;;Mensal
76487ELEC03;Ativo;76487032000125;ELECTROLUX DO BRASIL S/A;ELECTROLUX;Não;01/12/2019;01/12/2021;R$ 2.488,48;R$ 240,32;Expansion;Vencido;ELEC03;nd;01/12/2021;30/11/2022;12;R$ 29.861,76;nd;Não definido;Felipe;;;Mensal
76487ELEC04;Ativo;76487032000125;ELECTROLUX DO BRASIL S/A;ELECTROLUX;Não;01/12/2019;01/12/2022;R$ 2.488,48;R$ 0,00;Expansion;Vencido;ELEC04;nd;01/12/2022;31/05/2023;6;R$ 14.930,88;nd;Não definido;Felipe;;;Mensal
76487ELEC05;Ativo;76487032000125;ELECTROLUX DO BRASIL S/A;ELECTROLUX;Não;01/12/2019;01/06/2023;R$ 2.488,48;R$ 0,00;Expansion;Vencido;ELEC05;nd;01/06/2023;21/11/2023;6;R$ 14.930,88;nd;Não definido;Felipe;;;Mensal
76487ELEC06/01;Ativo;76487032000125;ELECTROLUX DO BRASIL S/A;ELECTROLUX;Não;01/12/2019;22/11/2023;R$ 2.488,48;R$ 0,00;Expansion;Vencido;ELEC06/01;Contrato;22/11/2023;21/02/2024;3;R$ 7.465,44;Termo Aditivo;IPCA;Felipe;;;Mensal
76487ELEC06/02;Ativo;76487032000125;ELECTROLUX DO BRASIL S/A;ELECTROLUX;Não;01/12/2019;01/05/2024;R$ 2.986,18;R$ 497,70;Expansion;Vencido;ELEC06/02;Contrato;22/02/2024;21/11/2024;9;R$ 26.875,62;Termo Aditivo;IPCA;Felipe;;;Mensal
76487ELEC07;Ativo;76487032000125;ELECTROLUX DO BRASIL S/A;ELECTROLUX;Não;01/12/2019;22/11/2024;R$ 3.154,41;R$ 168,23;Expansion;Vencido;ELEC07;Aditivo;22/11/2024;21/11/2025;12;R$ 37.852,86;Termo Aditivo;IPCA;Felipe;;;Mensal
76487ELEC08;Ativo;76487032000125;ELECTROLUX DO BRASIL S/A;ELECTROLUX;Não;01/12/2019;22/11/2025;R$ 3.188,05;R$ 33,64;Expansion;Vencido;ELEC08;Aditivo;22/11/2025;31/12/2025;1;R$ 3.188,05;Termo Aditivo;IPCA;Felipe;;;Mensal
76487ELEC09;Ativo;76487032000125;ELECTROLUX DO BRASIL S/A;ELECTROLUX;Sim;01/12/2019;01/01/2026;R$ 3.304,14;R$ 116,09;Expansion;Vigente;ELEC09;Aditivo;01/01/2026;31/12/2026;12;R$ 39.649,68;Termo Aditivo;IPCA;Felipe;;;Mensal
58113EMBR01;Ativo;581138120001­23;EMBRACON ADMINISTRADORA DE CONSORCIO LTDA;EMBRACON;Não;01/04/2024;01/04/2024;R$ 2.953,85;R$ 2.953,85;New Business;Vencido;EMBR01;Contrato;01/04/2024;30/04/2025;13;R$ 38.400,00;Termo Aditivo;IPCA;Carlos;R$ 4.000,00;" Desconto de 20% (vinte por cento), em função do pagamento à vista. Valor total sem
desconto seria de R$ 48.000,00 (quarenta e oito mil reais).";À vista
58113EMBR02;Ativo;581138120001­23;EMBRACON ADMINISTRADORA DE CONSORCIO LTDA;EMBRACON;Sim;01/04/2024;01/05/2025;R$ 3.515,00;R$ 561,15;Expansion;Vigente;EMBR02;Contrato;01/05/2025;30/04/2026;12;R$ 42.180,00;Termo Aditivo;IPCA;Carlos;R$ 3.515,00;;Mensal
78391IBQI00;Ativo;78391612000140;IBQ - INDUSTRIAS QUIMICAS S/A;ENAEX;Não;22/03/2021;-;-;-;Implantação;Vencido;IBQI00;Contrato;22/03/2021;22/03/2021;0;R$ 4.000,00;-;-;Carlos;-;;Única
78391IBQI01;Ativo;78391612000140;IBQ - INDUSTRIAS QUIMICAS S/A;ENAEX;Não;22/03/2021;22/03/2021;R$ 7.106,10;R$ 7.106,10;New Business;Vencido;IBQI01;Contrato;22/03/2021;21/10/2021;7;R$ 49.742,70;Termo Aditivo;IPCA;Carlos;;;Mensal
78391IBQI02/1;Ativo;78391612000140;IBQ - INDUSTRIAS QUIMICAS S/A;ENAEX;Não;22/03/2021;22/10/2021;R$ 4.457,00;-R$ 2.649,10;Contraction;Vencido;IBQI02/1;Aditivo;22/10/2021;30/04/2022;6;R$ 26.742,00;Termo Aditivo;IPCA;Carlos;;;Mensal
78391IBQI02/2;Ativo;78391612000140;IBQ - INDUSTRIAS QUIMICAS S/A;ENAEX;Não;22/03/2021;01/05/2022;R$ 5.457,00;R$ 1.000,00;Expansion;Vencido;IBQI02/2;Aditivo;01/05/2022;21/03/2024;23;R$ 125.511,00;Termo Aditivo;IPCA;Carlos;;;Mensal
78391IBQI03;Ativo;78391612000140;IBQ - INDUSTRIAS QUIMICAS S/A;ENAEX;Não;22/03/2021;22/03/2024;R$ 5.990,72;R$ 533,72;Expansion;Vencido;IBQI03;Aditivo;22/03/2024;21/03/2025;12;R$ 71.888,64;Termo Aditivo;IPCA;Carlos;R$ 6.656,36;;À vista
78391IBQI04;Ativo;78391612000140;IBQ - INDUSTRIAS QUIMICAS S/A;ENAEX;Sim;22/03/2021;22/03/2025;R$ 6.242,16;R$ 251,44;Expansion;Vigente;IBQI04;Aditivo;22/03/2025;21/03/2026;12;R$ 74.905,93;Termo Aditivo;IPCA;Carlos;R$ 6.935,73;;À vista
34488EPHA01;Ativo;3448808000124;EPHARMA - PBM DO BRASIL S/A;EPHARMA;Não;01/06/2023;01/06/2023;R$ 3.000,00;R$ 3.000,00;New Business;Vencido;EPHA01;Contrato;01/06/2023;31/05/2024;12;R$ 36.000,00;Automática;IPCA;Sabrina;;;Mensal
34488EPHA02;Ativo;3448808000124;EPHARMA - PBM DO BRASIL S/A;EPHARMA;Não;01/06/2023;01/06/2024;R$ 3.118,56;R$ 118,56;Expansion;Vencido;EPHA02;Aditivo;01/06/2024;31/05/2025;12;R$ 37.422,72;Automática;IPCA;Sabrina;;;Mensal
34488EPHA03;Ativo;3448808000124;EPHARMA - PBM DO BRASIL S/A;EPHARMA;Sim;01/06/2023;01/06/2025;R$ 3.302,26;R$ 183,70;Expansion;Vigente;EPHA03;nd;01/06/2025;31/05/2026;12;R$ 39.627,12;Automática;IPCA;Sabrina;;;Mensal
49732ESTO01;Inativo;49732175000182;ESTOK COMERCIO E REPRESENTAÇÕES S.A;ESTOK;Não;01/02/2020;01/02/2020;R$ 3.520,00;R$ 3.520,00;New Business;Vencido;ESTO01;Contrato;01/02/2020;31/01/2021;12;R$ 42.240,00;0;0;Carlos;;;Mensal
61024BAVOXX;Inativo;61024352000171;BANCO INDUSVAL SA;BANCO INDUSVAL;Não;16/04/2020;21/08/2022;R$ 0,00;-R$ 2.467,64;Churn;Vencido;BAVOXX;;-;-;-;-;-;-;Carlos;-;-;-
76080EUCA00;Inativo;76080738000178;EUCATUR - EMPRESA UNIÃO CASCAVEL DE TRANSPORTE E TURISMO LTDA;EUCATUR;Não;01/01/2020;-;-;-;Implantação;Vencido;EUCA00;Contrato;01/01/2020;01/01/2020;0;R$ 1.500,00;-;-;Carlos;-;;Única
76080EUCA01;Inativo;76080738000178;EUCATUR - EMPRESA UNIÃO CASCAVEL DE TRANSPORTE E TURISMO LTDA;EUCATUR;Não;01/01/2020;01/01/2020;R$ 5.700,00;R$ 5.700,00;New Business;Vencido;EUCA01;Contrato;01/01/2020;31/03/2020;3;R$ 17.100,00;0;0;Carlos;;;Mensal
42360GIGRXX;Inativo;4236064000147;GI GROUP BRASIL RECURSOS HUMANOS LTDA;GI GROUP;Não;01/01/2022;10/11/2022;R$ 0,00;-R$ 3.000,00;Churn;Vencido;GIGRXX;;-;-;-;-;-;-;Carlos;-;-;-
27340FIAG01/01;Ativo;2734023000155;FIAGRIL LTDA;FIAGRIL;Não;12/07/2024;12/07/2024;R$ 2.400,00;R$ 2.400,00;New Business;Vencido;FIAG01/01;Contrato;12/07/2024;11/07/2025;12;R$ 28.800,00;Automática;IPCA;Carlos;3.000,00;20% de desconto para pagamento à vista. Dividido em 2 parcelas, priemeira parcela após a assinatura do documento e a segunda parcela em Janeiro de 2025.;À vista
27340FIAG01/02;Ativo;2734023000155;FIAGRIL LTDA;FIAGRIL;Não;12/07/2024;12/07/2024;R$ 2.400,00;R$ 2.400,00;New Business;Vencido;FIAG01/02;Contrato;12/07/2024;11/07/2025;12;R$ 28.800,00;Automática;IPCA;Carlos;3.000,00;20% de desconto para pagamento à vista. Dividido em 2 parcelas, priemeira parcela após a assinatura do documento e a segunda parcela em Janeiro de 2025.;À vista
27340FIAG02;Ativo;2734023000155;FIAGRIL LTDA;FIAGRIL;Sim;12/07/2024;12/07/2025;R$ 3.178,56;R$ 778,56;Expansion;Vigente;FIAG02;Contrato;12/07/2025;11/07/2026;12;R$ 38.142,72;Automática;IPCA;Carlos;3.178,56;;À vista
15194FUJS01;Inativo;15194004000125;FUNDAÇÃO JOSÉ SILVEIRA;FUNDACAO JOSE SILVEIRA;Não;01/07/2020;01/07/2020;R$ 4.000,00;R$ 4.000,00;New Business;Vencido;FUJS01;Contrato;01/07/2020;31/12/2020;6;R$ 24.000,00;0;0;Carlos;;;Mensal
16788QUINXX;Inativo;16788643000181;QUINTO ANDAR SERVIÇOS IMOBILIARIOS LTDA;QUINTO ANDAR;Não;03/12/2021;03/12/2022;R$ 0,00;-R$ 10.800,00;Churn;Vencido;QUINXX;;-;-;-;-;-;-;Carlos;-;-;-
33267GARE00;Inativo;33267823000137;GARENA AGENCIAMENTO DE NEGOCIOS LTDA.;GARENA;Não;04/11/2021;-;-;-;Implantação;Vencido;GARE00;Contrato;04/11/2021;04/11/2021;0;R$ 3.825,00;-;-;Carlos;-;;Única
33267GARE01;Inativo;33267823000137;GARENA AGENCIAMENTO DE NEGOCIOS LTDA.;GARENA;Não;04/11/2021;04/11/2021;R$ 3.825,00;R$ 3.825,00;New Business;Vencido;GARE01;Contrato;04/11/2021;03/11/2022;12;R$ 45.900,00;Automática;IPCA;Carlos;;;Mensal
33267GARE02;Inativo;33267823000137;GARENA AGENCIAMENTO DE NEGOCIOS LTDA.;GARENA;Não;04/11/2021;04/11/2022;R$ 4.072,48;R$ 247,48;Expansion;Vencido;GARE02;nd;04/11/2022;20/01/2023;3;R$ 10.378,26;Automática;IPCA;Carlos;;;Mensal
14387LEROXX;Inativo;1438784000105;LEROY MERLIN COMPANHIA BRASILEIRA DE BRICOLAGEM;LEROY MERLIN;Não;20/10/2020;21/12/2022;R$ 0,00;-R$ 5.382,13;Churn;Vencido;LEROXX;Distrato;-;-;-;-;-;-;Carlos;-;-;-
42360GIGR01;Inativo;4236064000147;GI GROUP BRASIL RECURSOS HUMANOS LTDA;GI GROUP;Não;01/01/2022;01/01/2022;R$ 3.000,00;R$ 3.000,00;New Business;Vencido;GIGR01;Contrato;01/01/2022;10/11/2022;10;R$ 30.000,00;Automática;IPCA;Carlos;;;Mensal
33267GAREXX;Inativo;33267823000137;GARENA AGENCIAMENTO DE NEGOCIOS LTDA.;GARENA;Não;04/11/2021;21/01/2023;R$ 0,00;-R$ 4.072,48;Churn;Vencido;GAREXX;Distrato;-;-;-;-;-;-;Carlos;-;-;-
64711GREE00;Inativo;64711062000194;GREENPEACE BRASIL;GREENPEACE;Não;10/12/2020;-;-;-;Implantação;Vencido;GREE00;Contrato;10/12/2020;10/12/2020;0;R$ 2.250,00;-;-;Carlos;-;;Única
64711GREE01;Inativo;64711062000194;GREENPEACE BRASIL;GREENPEACE;Não;10/12/2020;10/12/2020;R$ 1.400,00;R$ 1.400,00;New Business;Vencido;GREE01;Contrato;10/12/2020;09/03/2022;15;R$ 21.000,00;Automática;IGPM;Carlos;;;Mensal
64711GREE02;Inativo;64711062000194;GREENPEACE BRASIL;GREENPEACE;Não;10/12/2020;10/03/2022;R$ 1.636,74;R$ 236,74;Expansion;Vencido;GREE02;nd;10/03/2022;09/03/2023;12;R$ 19.640,88;Automática;IGPM;Carlos;;;Mensal
64711GREE03;Inativo;64711062000194;GREENPEACE BRASIL;GREENPEACE;Não;10/12/2020;10/03/2023;R$ 1.666,50;R$ 29,76;Expansion;Vencido;GREE03;nd;10/03/2023;09/03/2024;12;R$ 19.998,00;Automática;IGPM;Carlos;R$ 1.666,50;;Mensal
64711GREE04;Inativo;64711062000194;GREENPEACE BRASIL;GREENPEACE;Não;10/12/2020;10/03/2024;R$ 1.666,50;R$ 0,00;Expansion;Vencido;GREE04;nd;10/03/2024;09/03/2025;12;R$ 19.998,00;Automática;IGPM;Carlos;R$ 1.666,50;;Mensal
64711GREE05;Inativo;64711062000194;GREENPEACE BRASIL;GREENPEACE;Não;10/12/2020;10/03/2025;R$ 1.799,34;R$ 132,84;Expansion;Vencido;GREE05;nd;10/03/2025;13/12/2025;9;R$ 16.433,97;Automática;IGPM;Carlos;;;Mensal
21899DELOXX;Inativo;2189924000103;DELOITTE TOUCHE TOHMATSU CONSULTORES LTDA;DELOITTE;Não;30/01/2021;30/01/2023;R$ 0,00;-R$ 7.332,21;Churn;Vencido;DELOXX;Distrato;-;-;-;-;-;-;Carlos;-;-;-
63474GSBF01;Ativo;6347409000165;"SBF COMERCIO DE PRODUTOS ESPORTIVOS S.A.";GRUPO SBF;Sim;01/04/2025;01/04/2025;R$ 16.000,00;R$ 16.000,00;New Business;Vigente;GSBF01;Pendente Contrato;01/04/2025;31/03/2026;12;R$ 192.000,00;?;?;Carlos;R$ 16.000,00;COmeçou como PAD, mas ficou uns meses parado. Esse contrato foi dividido em 2 parcelas a primeira de 70k e a segunda para o dia 01/02/26 de R$122 K;À vista
94271GRUP01;Inativo;9427183000109;GRUPOCARD COMÉRCIO DE CARTÕES TELEFONICOS LTDA;GRUPOCARD;Não;01/07/2024;01/07/2024;R$ 6.857,14;R$ 6.857,14;New Business;Vencido;GRUP01;nd;01/07/2024;31/08/2025;14;R$ 95.999,96;Automática;IPCA;Carlos;8.000,00;;Mensal
94271GRUP02;Inativo;9427183000109;GRUPOCARD COMÉRCIO DE CARTÕES TELEFONICOS LTDA;GRUPOCARD;Não;01/07/2024;01/09/2025;R$ 8.000,00;R$ 1.142,86;Expansion;Vencido;GRUP02;nd;01/09/2025;17/09/2025;1;R$ 4.533,33;Automática;IPCA;Carlos;8.489,91;Não foi considerado o valor reajustado para fins de pro rata, foi considerado 8.000,00;Mensal
92882ANIMXX;Inativo;9288252000213;ANIMA HOLDING S.A.;ANIMA HOLDING;Não;24/03/2021;24/03/2023;R$ 0,00;-R$ 13.960,26;Churn;Vencido;ANIMXX;-;-;-;-;-;-;-;Carlos;-;-;-
13284IBRH00;Inativo;13284872000170;IBR - INSTITUTO BRANDÃO DE REABILITAÇÃO LTDA;IBR HOSPITAL;Não;23/05/2023;-;-;-;Implantação;Vencido;IBRH00;Contrato;06/11/2023;06/11/2023;0;R$ 0,00;-;-;Sabrina;-;;Única
13284IBRH01;Inativo;13284872000170;IBR - INSTITUTO BRANDÃO DE REABILITAÇÃO LTDA;IBR HOSPITAL;Não;23/05/2023;23/05/2023;R$ 2.500,00;R$ 2.500,00;New Business;Vencido;IBRH01;Contrato;23/05/2023;06/11/2023;6;R$ 14.500,00;Automática;IPCA;Sabrina;R$ 4.200,00;;Mensal
10209RECHXX;Inativo;10209063003636;RECH AGRICOLA S/A;RECH;Não;08/04/2022;08/04/2023;R$ 0,00;-R$ 11.818,57;Churn;Vencido;RECHXX;Distrato;-;-;-;-;-;-;Carlos;-;-;-
82261ICTS00;Inativo;8226125000146;ICTS GLOBAL SERVICOS DE CONSULTORIA EM GESTAO DE RISCOS LTDA.;ICTS;Não;06/11/2020;-;-;-;Implantação;Vencido;ICTS00;Contrato;06/11/2020;06/11/2020;0;R$ 3.564,00;-;-;Carlos;-;;Única
82261ICTS01;Inativo;8226125000146;ICTS GLOBAL SERVICOS DE CONSULTORIA EM GESTAO DE RISCOS LTDA.;ICTS;Não;06/11/2020;06/11/2020;R$ 1.730,00;R$ 1.730,00;New Business;Vencido;ICTS01;Contrato;06/11/2020;22/10/2021;12;R$ 15.570,00;Termo Aditivo;Não definido;Carlos;;;Mensal
82261ICTS02;Inativo;8226125000146;ICTS GLOBAL SERVICOS DE CONSULTORIA EM GESTAO DE RISCOS LTDA.;ICTS;Não;06/11/2020;23/10/2021;R$ 1.851,10;R$ 121,10;Expansion;Vencido;ICTS02;Aditivo;23/10/2021;08/08/2022;10;R$ 18.511,00;Termo Aditivo;Não definido;Carlos;;;Mensal
82261ICTS03;Inativo;8226125000146;ICTS GLOBAL SERVICOS DE CONSULTORIA EM GESTAO DE RISCOS LTDA.;ICTS;Não;06/11/2020;09/08/2022;R$ 3.201,85;R$ 1.350,75;Expansion;Vencido;ICTS03;Aditivo;09/08/2022;08/08/2023;12;R$ 38.422,20;Termo Aditivo;Não definido;Carlos;;Teve um Upgrade. Primeira parcela era de 6 mil e o restante de 4 mil. ;Mensal
82261ICTS04;Inativo;8226125000146;ICTS GLOBAL SERVICOS DE CONSULTORIA EM GESTAO DE RISCOS LTDA.;ICTS;Não;06/11/2020;09/08/2023;R$ 3.329,68;R$ 127,83;Expansion;Vencido;ICTS04;Aditivo;09/08/2023;15/01/2024;5;R$ 16.648,40;Termo Aditivo;IPCA;Carlos;;;Mensal
26453ZAAZXX;Inativo;26453505000103;ZAAZ PROVEDOR DE INTERNET E TELECOMUNICACOES S.A.;ZAAZ;Não;30/06/2022;30/04/2023;R$ 0,00;-R$ 2.800,00;Churn;Vencido;ZAAZXX;Distrato;-;-;-;-;-;-;Lailana;-;-;-
51218IGUA01;Ativo;51218147000193;IGUATEMI EMPRESA DE SHOPPING CENTERS S/A;IGUATEMI;Sim;10/06/2025;10/06/2025;R$ 1.500,00;R$ 1.500,00;New Business;Vigente;IGUA01;Contrato;10/06/2025;09/06/2027;24;R$ 36.000,00;Aditivo;IPCA;Carlos;R$ 1.875,00;20% de desconto pelo pagamento à vista + 24 meses de contrato;À vista
76610INCE01;Inativo;76610062000187;INCEPA REVESTIMENTOS CERÂMICOS LTDA;INCEPA;Não;01/04/2019;01/04/2019;R$ 680,00;R$ 680,00;New Business;Vencido;INCE01;Contrato;01/04/2019;31/03/2020;12;R$ 8.160,00;0;0;Carlos;;;Mensal
24958COMEXX;Inativo;24958142000124;COMETA SERVICOS DE ASSESSORIA E CONSULTORIA EMPRESARIAL LTDA;COMETA;Não;31/05/2021;31/05/2023;R$ 0,00;-R$ 4.440,00;Churn;Vencido;COMEXX;Distrato;-;-;-;-;-;-;Lillian;-;-;-
54222INHO01;Ativo;5422243000131;INSTITUTO INHOTIM;INSTITUTO INHOTIM;Não;01/01/2024;01/01/2024;R$ 2.400,00;R$ 2.400,00;New Business;Vencido;INHO01;Contrato;01/01/2024;31/12/2024;12;R$ 28.800,00;Automática;IPCA - IBGE ou IGPM- FGV, o qual for maior;Carlos;;;Mensal
54222INHO02;Ativo;5422243000131;INSTITUTO INHOTIM;INSTITUTO INHOTIM;Não;01/01/2024;01/01/2025;R$ 2.299,78;-R$ 100,22;Contraction;Vencido;INHO02;n/a;01/01/2025;31/12/2025;12;R$ 27.597,39;Automática;IPCA - IBGE ou IGPM- FGV, o qual for maior;Carlos;;;À vista
54222INHO03;Ativo;5422243000131;INSTITUTO INHOTIM;INSTITUTO INHOTIM;Sim;01/01/2024;01/01/2026;R$ 2.674,92;R$ 375,14;Expansion;Vigente;INHO03;Aditivo P.;01/01/2026;31/12/2026;12;R$ 32.099,03;Automática;IPCA - IBGE ou IGPM- FGV, o qual for maior;Carlos;;;À vista
82901INTE01;Inativo;82901000000127;INTELBRAS S/A INDÚSTRIA DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;INTELBRAS;Não;01/11/2020;01/11/2020;R$ 5.450,00;R$ 5.450,00;New Business;Vencido;INTE01;Contrato;01/11/2020;31/10/2021;12;R$ 65.400,00;0;0;Carlos;;;Mensal
18540UEMMXX;Inativo;18540906000830;U&M MINERAÇÃO E CONSTRUÇÃO S/A;U&M MINERAÇÃO;Não;31/01/2022;07/07/2023;R$ 0,00;-R$ 7.404,20;Churn;Vencido;UEMMXX;nd;-;-;-;-;-;-;Carlos;-;-;-
25331ITAT00;Inativo;25331521001205;ITATIAIA MÓVEIS S.A;ITATIAIA MOVEIS;Não;01/01/2022;-;-;-;Implantação;Vencido;ITAT00;Contrato;01/01/2022;01/01/2022;0;R$ 1.500,00;-;-;Carlos;-;;Única
25331ITAT01;Inativo;25331521001205;ITATIAIA MÓVEIS S.A;ITATIAIA MOVEIS;Não;01/01/2022;01/01/2022;R$ 1.500,00;R$ 1.500,00;New Business;Vencido;ITAT01;Contrato;01/01/2022;30/04/2022;4;R$ 6.000,00;Automática;IPCA;Carlos;;;Mensal
51173PACHXX;Inativo;5117355000189;PACIFIC HYDRO ENERGIA DO BRASIL LTDA;PACIFIC HYDRO;Não;14/07/2021;14/07/2023;R$ 0,00;-R$ 457,10;Churn;Vencido;PACHXX;??;-;-;-;-;-;-;Carlos;-;-;-
21256JMEN01;Inativo;21256870000287;FERRO + MINERAÇÃO S.A;JMENDES;Não;01/08/2024;01/08/2024;R$ 2.400,00;R$ 2.400,00;New Business;Vencido;JMEN01;Contrato;01/08/2024;31/10/2024;3;R$ 36.000,00;Termo Aditivo;IPCA;Carlos;R$ 4.000,00;3 meses de gratuidade (Crédito de 90 dias para utilização da solução sem valor de assinatura);Mensal
27352UHESXX;Inativo;27352303000120;UHE SAO SIMAO ENERGIA S.A.;UHE SAO SIMAO;Não;14/07/2021;14/07/2023;R$ 0,00;-R$ 8.684,90;Churn;Vencido;UHESXX;??;-;-;-;-;-;-;Carlos;-;-;-
52548JSLE01;Ativo;52548435002708;JSL S/A.;JSL;Não;17/09/2019;17/09/2019;R$ 6.046,66;R$ 6.046,66;New Business;Vencido;JSLE01;Contrato;17/09/2019;16/05/2021;20;R$ 120.933,20;Automática;IPCA;Carlos;;;Mensal
52548JSLE02;Ativo;52548435002708;JSL S/A.;JSL;Não;17/09/2019;17/05/2021;R$ 1.546,66;-R$ 4.500,00;Contraction;Vencido;JSLE02;Contrato;17/05/2021;16/04/2022;11;R$ 17.013,26;Automática;IPCA;Carlos;;;Mensal
52548JSLE03;Ativo;52548435002708;JSL S/A.;JSL;Não;17/09/2019;17/04/2022;R$ 4.000,00;R$ 2.453,34;Expansion;Vencido;JSLE03;Contrato;17/04/2022;16/04/2023;12;R$ 48.000,00;Automática;IPCA;Carlos;;;Mensal
52548JSLE04;Ativo;52548435002708;JSL S/A.;JSL;Não;17/09/2019;17/04/2023;R$ 4.186,03;R$ 186,03;Expansion;Vencido;JSLE04;nd;17/04/2023;16/04/2024;12;R$ 50.232,36;Automática;IPCA;Carlos;;;Mensal
52548JSLE05;Ativo;52548435002708;JSL S/A.;JSL;Não;17/09/2019;17/04/2024;R$ 4.337,51;R$ 151,48;Expansion;Vencido;JSLE05;nd;17/04/2024;16/04/2025;12;R$ 52.050,12;Automática;IPCA;Carlos;;;Mensal
52548JSLE06;Ativo;52548435002708;JSL S/A.;JSL;Sim;17/09/2019;17/04/2025;R$ 4.580,46;R$ 242,95;Expansion;Vigente;JSLE06;nd;17/04/2025;16/04/2026;12;R$ 54.965,52;Automática;IPCA;Carlos;;;Mensal
11124JTIN01;Inativo;11124629001727;JT INTERNATIONAL DISTRIBUIDORA DE CIGARROS LTDA.;JT INTERNACIONAL;Não;01/11/2021;01/11/2021;R$ 4.062,50;R$ 4.062,50;New Business;Vencido;JTIN01;Contrato;01/11/2021;30/10/2022;12;R$ 48.750,00;Termo Aditivo;IPCA;Carlos;;;À vista
11124JTIN02;Inativo;11124629001727;JT INTERNATIONAL DISTRIBUIDORA DE CIGARROS LTDA.;JT INTERNACIONAL;Não;01/11/2021;01/11/2022;R$ 4.299,97;R$ 237,47;Expansion;Vencido;JTIN02;Aditivo;01/11/2022;31/10/2023;12;R$ 51.599,64;Termo Aditivo;IPCA;Carlos;;;À vista
11124JTIN03;Inativo;11124629001727;JT INTERNATIONAL DISTRIBUIDORA DE CIGARROS LTDA.;JT INTERNACIONAL;Não;01/11/2021;01/11/2023;R$ 4.548,90;R$ 248,93;Expansion;Vencido;JTIN03;Aditivo;01/11/2023;31/10/2024;12;R$ 54.586,80;Termo Aditivo;IPCA;Carlos;;;À vista
33041VIAVXX;Inativo;33041260065290;VIA S.A.;VIA VAREJO;Não;01/10/2019;20/10/2023;R$ 0,00;-R$ 6.977,00;Churn;Vencido;VIAVXX;;-;-;-;-;-;-;Carlos;-;-;-
89637KLAB01/1;Inativo;89637490000145;KLABIN S/A;KLABIN;Não;01/09/2022;01/09/2022;R$ 3.168,75;R$ 3.168,75;New Business;Vencido;KLAB01/1;Contrato;01/09/2022;31/12/2023;16;R$ 50.700,00;Automática;IPC-FIPE;Carlos;;;À vista
89637KLAB01/2;Inativo;89637490000145;KLABIN S/A;KLABIN;Não;01/09/2022;01/01/2024;R$ 4.225,00;R$ 1.056,25;Expansion;Vencido;KLAB01/2;Contrato;01/01/2024;31/12/2024;12;R$ 50.700,00;Automática;IPC-FIPE;Carlos;;;À vista
21109COMCXX;Inativo;21109697000103;COMPANHIA DE CIMENTO CAMPEAO ALVORADA - CCA;CIMENTO NACIONAL;Não;01/10/2021;01/11/2023;R$ 0,00;-R$ 4.300,00;Churn;Vencido;COMCXX;nd;-;-;-;-;-;-;Lillian;-;-;-
14387LERO00;Inativo;1438784000105;LEROY MERLIN COMPANHIA BRASILEIRA DE BRICOLAGEM;LEROY MERLIN;Não;20/10/2020;-;-;-;Implantação;Vencido;LERO00;Contrato;20/10/2020;20/10/2020;0;R$ 11.137,50;-;-;Carlos;-;;Única
14387LERO01;Inativo;1438784000105;LEROY MERLIN COMPANHIA BRASILEIRA DE BRICOLAGEM;LEROY MERLIN;Não;20/10/2020;20/10/2020;R$ 5.040,00;R$ 5.040,00;New Business;Vencido;LERO01;Contrato;20/10/2020;20/12/2021;14;R$ 60.480,00;Termo Aditivo;Não definido;Carlos;;;À vista
14387LERO02;Inativo;1438784000105;LEROY MERLIN COMPANHIA BRASILEIRA DE BRICOLAGEM;LEROY MERLIN;Não;20/10/2020;21/12/2021;R$ 5.382,13;R$ 342,13;Expansion;Vencido;LERO02;Distrato;21/12/2021;20/12/2022;12;R$ 64.585,60;Termo Aditivo;Não definido;Carlos;;;À vista
13284IBRHXX;Inativo;13284872000170;IBR - INSTITUTO BRANDÃO DE REABILITAÇÃO LTDA;IBR HOSPITAL;Não;23/05/2023;07/11/2023;R$ 0,00;-R$ 2.500,00;Churn;Vencido;IBRHXX;Distrato;-;-;-;-;-;-;Sabrina;-;-;-
